id,listing_url,scrape_id,last_scraped,source,name,description,picture_url,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
45339704.0,https://www.airbnb.com/rooms/45339704,20240825194210.0,2024-08-26,city scrape,"Large Swiss Chalet for groups, retreats & events","Le Vieux Chalet in Château-d'Oex is a cosy, authentic Swiss chalet with 18 bedrooms/ 65 beds. Lots of indoor and outdoor spaces including a large multipurpose room that can be used for seminars, yoga, dancing... Fantastic views from the balconies, patio with large gas BBQ and fire pit, a deck with hammocks and a rustic spa area with jacuzzi and sauna and outdoor shower. Authentically Swiss accommodation for exclusive use for your event, retreat, camp or reunion.<br /><br />CATERING ON REQUEST.",https://a0.muscache.com/pictures/90e0afae-2aab-447f-bf8c-ae52f8cd122c.jpg,358996477.0,https://www.airbnb.com/users/show/358996477,André,2020-07-28,nan,within a day,100.0,100.0,False,https://a0.muscache.com/im/pictures/user/37a394aa-b77e-4167-ae70-dd061190526b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/37a394aa-b77e-4167-ae70-dd061190526b.jpg?aki_policy=profile_x_medium,1.0,1.0,"['email', 'phone']",1.0,1.0,Château-d'Oex,Riviera-Pays-d'Enhaut,46.47103118896485,7.119382858276367,Entire chalet,Entire home/apt,16.0,18.0,18 baths,18.0,65.0,"[""Patio or balcony"", ""First aid kit"", ""Outdoor furniture"", ""Wifi"", ""Smoke alarm"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Ping pong table"", ""Dryer"", ""Essentials"", ""Dishes and silverware"", ""Hangers"", ""Freezer"", ""Iron"", ""Piano"", ""Shampoo"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""BBQ grill"", ""Dishwasher"", ""Washer"", ""Coffee maker: Nespresso"", ""Hair dryer"", ""Outdoor shower"", ""Kitchen"", ""Microwave"", ""BOSE sound system with Bluetooth and aux"", ""Hot water"", ""Shared hot tub"", ""Cooking basics"", ""Private entrance"", ""High chair"", ""Shared backyard"", ""Fire pit"", ""Barbecue utensils"", ""Crib"", ""Free parking on premises"", ""Indoor fireplace"", ""Fire extinguisher"", ""Refrigerator"", ""Heating"", ""Rational stainless steel oven"", ""TV with standard cable"", ""Hot water kettle""]",2893.0,1.0,30.0,1.0,1.0,30.0,30.0,1.0,30.0,True,10.0,38.0,55.0,111.0,2024-08-26,2.0,0.0,0.0,2021-05-25,2021-09-10,5.0,5.0,4.5,5.0,5.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,0.05
45520343.0,https://www.airbnb.com/rooms/45520343,20240825194210.0,2024-08-26,city scrape,Villars/Chesières Appart cosy standing plein sud,"Beautiful apartment full foot, cosy,  luxurious, refurbished, with fireplace, private garden facing south, mountain view, 2 steps from the ski slopes. Close to shops and restaurants. Free Wifi. Accessible by car, parking space available. Close to all leisure activities in the region (hiking trails, sports center, Villars baths, Golf).<br />Quiet and relaxing place in the countryside.<br />Sheets, linen available.<br />Washing machine and dryer in the building available.",https://a0.muscache.com/pictures/e0d0616f-dd4f-4588-b02e-c379f7e8df8e.jpg,368504980.0,https://www.airbnb.com/users/show/368504980,Katia,2020-09-21,nan,within a few hours,67.0,100.0,True,https://a0.muscache.com/im/pictures/user/5906b91f-9994-4964-8ad8-309d714dda43.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5906b91f-9994-4964-8ad8-309d714dda43.jpg?aki_policy=profile_x_medium,1.0,1.0,"['email', 'phone']",1.0,1.0,Ollon,Aigle,46.31009,7.06076,Entire rental unit,Entire home/apt,4.0,2.0,2 baths,2.0,6.0,"[""Outdoor furniture"", ""Wifi"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Essentials"", ""Mountain view"", ""Dishes and silverware"", ""Hangers"", ""Freezer"", ""Iron"", ""Toaster"", ""Self check-in"", ""Private backyard \u2013 Fully fenced"", ""BBQ grill"", ""Dishwasher"", ""Washer"", ""Hair dryer"", ""Kitchen"", ""Hot water"", ""Wine glasses"", ""Cooking basics"", ""Private patio or balcony"", ""Bathtub"", ""Dining table"", ""Private entrance"", ""Outdoor dining area"", ""Indoor fireplace: wood-burning"", ""Stove"", ""Clothing storage"", ""Fire pit"", ""Free dryer \u2013 In building"", ""Garden view"", ""Crib"", ""Bed linens"", ""Fire extinguisher"", ""Refrigerator"", ""Free parking on premises"", ""Oven"", ""Pack \u2019n play/Travel crib"", ""Heating"", ""Coffee"", ""Free street parking"", ""Hot water kettle"", ""Lockbox"", ""Ski-in/Ski-out""]",220.0,2.0,1125.0,1.0,2.0,1125.0,1125.0,2.0,1125.0,True,15.0,45.0,75.0,335.0,2024-08-26,50.0,9.0,1.0,2020-11-29,2024-08-10,4.94,4.92,4.96,4.84,4.94,4.82,4.76,1.0,1.0,1.0,0.0,0.0,1.1
45861818.0,https://www.airbnb.com/rooms/45861818,20240825194210.0,2024-08-26,city scrape,Appartement Diablerets (8 adultes + 2/3 enfants),"Luxury duplex apartment, 6.5 rooms, 5 bedrooms, 10 beds (8 adults, 2 children+1 baby), surface area 130m2, neat mountain layout, 3 balconies with views.<br />In a residence/chalet of 7 apartments, on the 2nd floor (without elevator, 27 steps), communal swimming pool with sauna/steam room, private parking space in the basement<br />In the center of the village, 1200 meters above sea level, opposite the train station and bus stop, close to amenities, <br />46°21'08.2""N 7°09'15.2""E<br />46.352277, 7.154232",https://a0.muscache.com/pictures/miso/Hosting-45861818/original/d79ce484-657c-42c5-9964-54df6f4bee59.jpeg,99532511.0,https://www.airbnb.com/users/show/99532511,Gianluca,2016-10-13,"Saint-Légier-La Chiésaz, Switzerland",nan,94.5,63.5,False,https://a0.muscache.com/im/pictures/user/ca8823a1-2e50-4882-8056-41a040aa6681.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ca8823a1-2e50-4882-8056-41a040aa6681.jpg?aki_policy=profile_x_medium,1.0,3.0,"['email', 'phone']",1.0,0.0,Ormont-Dessus,Aigle,46.35184,7.15413,Entire condo,Entire home/apt,10.0,2.0,2 baths,5.0,7.0,"[""Wifi"", ""Laundromat nearby"", ""Children\u2019s books and toys"", ""Essentials"", ""Mountain view"", ""Dishes and silverware"", ""Hangers"", ""Stainless steel oven"", ""Freezer"", ""Stainless steel electric stove"", ""Drying rack for clothing"", ""Toaster"", ""Dishwasher"", ""Free dryer \u2013 In unit"", ""Coffee maker: Nespresso"", ""Hair dryer"", ""Shared indoor pool - available all year, open specific hours, heated"", ""Kitchen"", ""Microwave"", ""Hot water"", ""Cleaning products"", ""Wine glasses"", ""Cooking basics"", ""Shared sauna"", ""Private patio or balcony"", ""Host greets you"", ""Valley view"", ""Bathtub"", ""Clothing storage: closet and dresser"", ""Private entrance"", ""High chair"", ""Indoor fireplace: wood-burning"", ""Children\u2019s dinnerware"", ""Crib"", ""Free washer \u2013 In unit"", ""Bed linens"", ""Refrigerator"", ""Free parking garage on premises"", ""Pack \u2019n play/Travel crib"", ""Heating"", ""Coffee"", ""Room-darkening shades"", ""Free street parking"", ""Hot water kettle"", ""TV""]",295.0,5.0,30.0,7.0,7.0,21.0,21.0,7.0,21.0,True,23.0,53.0,83.0,330.0,2024-08-26,8.0,4.0,0.0,2021-04-08,2024-06-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.19
45877504.0,https://www.airbnb.com/rooms/45877504,20240825194210.0,2024-08-26,city scrape,Wonderful 2 bedrooms apartment in Lausanne center,"Wonderful 2 bedrooms apartment in the center of Lausanne, recently renovated. Metro, bus and mall are close by (“Chauderon” station and “Metropole” mall). This apartment is ideal for a group of friends or a large family. <br />A private parking, located at the entrance of the building, is available.<br />Decorated in a simple and modern style, it has all the comfort for a pleasant stay in the city center while enjoying a beautiful view of the lake from its balcony.",https://a0.muscache.com/pictures/c92cc08a-5946-4446-adaf-b7cccb175ba1.jpg,371888398.0,https://www.airbnb.com/users/show/371888398,Randa,2020-10-14,nan,within an hour,100.0,100.0,False,https://a0.muscache.com/im/pictures/user/6ebd2487-7af0-4c2c-a672-9af9888a0fd5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6ebd2487-7af0-4c2c-a672-9af9888a0fd5.jpg?aki_policy=profile_x_medium,1.0,1.0,"['email', 'phone']",1.0,1.0,Lausanne,Lausanne,46.52283,6.62344,Entire rental unit,Entire home/apt,5.0,1.0,1 bath,2.0,6.0,"[""Clothing storage: wardrobe"", ""Shared backyard \u2013 Fully fenced"", ""Dedicated workspace"", ""Wifi"", ""Radiant heating"", ""HDTV with Netflix"", ""Essentials"", ""Dishes and silverware"", ""Hangers"", ""Freezer"", ""Stainless steel electric stove"", ""Iron"", ""Portable fans"", ""Drying rack for clothing"", ""Conditioner"", ""Shampoo"", ""Toaster"", ""Self check-in"", ""Dishwasher"", ""Long term stays allowed"", ""Coffee maker: Nespresso"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hair dryer"", ""Kitchen"", ""Microwave"", ""Hot water"", ""Cleaning products"", ""Cooking basics"", ""Private patio or balcony"", ""Bathtub"", ""Dining table"", ""High chair"", ""Shower gel"", ""Free parking on premises"", ""Free washer \u2013 In unit"", ""Bed linens"", ""Refrigerator"", ""Oven"", ""Extra pillows and blankets"", ""Room-darkening shades"", ""Hot water kettle"", ""Lockbox"", ""Bread maker""]",230.0,3.0,1125.0,3.0,3.0,1125.0,1125.0,3.0,1125.0,True,13.0,43.0,73.0,343.0,2024-08-26,81.0,22.0,1.0,2020-12-09,2024-08-08,4.77,4.79,4.78,4.86,4.73,4.86,4.38,1.0,1.0,1.0,0.0,0.0,1.79
45949705.0,https://www.airbnb.com/rooms/45949705,20240825194210.0,2024-08-26,city scrape,"Splendide appartement 3 1/2 pièces, magnifique vue","Magnificent apartment located to the west of Leysin 5' from the train station of the Grand Hotel and 10 min walk from Prafandaz.<br />It is 800 m above the city center and the ski lifts.<br />The apartment has a large terrace/balcony of 20 m2 sun loungers, with plunge views of the midday teeth, Leysin and the Valais plain.<br />It also has a very well-equipped kitchen, washing machine, Italian coffee machine, fondue app. and squeegee.<br />The apartment is rented by the week (5 days min)",https://a0.muscache.com/pictures/d127404c-6763-4e12-8aa6-d57cfc27e35e.jpg,69770889.0,https://www.airbnb.com/users/show/69770889,Michèle,2016-05-01,"Morges, Switzerland",within a few hours,100.0,71.0,False,https://a0.muscache.com/im/pictures/user/6ee01008-c8fa-4e69-8424-23cd3c6077a3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6ee01008-c8fa-4e69-8424-23cd3c6077a3.jpg?aki_policy=profile_x_medium,1.0,1.0,"['email', 'phone']",1.0,1.0,Leysin,Aigle,46.34326,7.00612,Entire condo,Entire home/apt,5.0,2.0,2 baths,2.0,6.0,"[""Coffee maker: espresso machine, french press"", ""Dedicated workspace"", ""First aid kit"", ""Outdoor furniture"", ""Wifi"", ""Paid dryer \u2013 In building"", ""Lecteur CD  sound system with aux"", ""Essentials"", ""Mountain view"", ""Dishes and silverware"", ""Hangers"", ""Freezer"", ""Electrolux electric stove"", ""Iron"", ""Drying rack for clothing"", ""Bosch refrigerator"", ""\u00c9chantillons  body soap"", ""Central heating"", ""Toaster"", ""Self check-in"", ""Dishwasher"", ""Long term stays allowed"", ""Clothing storage: closet and wardrobe"", ""Paid washer \u2013 In building"", ""Hockey rink"", ""Kitchen"", ""Electrolux stainless steel single oven"", ""Hot water"", ""Cleaning products"", ""Wine glasses"", ""Cooking basics"", ""Sun loungers"", ""Private patio or balcony"", ""Host greets you"", ""Bathtub"", ""Dining table"", ""Ski-in/ski-out \u2013 on a free shuttle line"", ""Ethernet connection"", ""100 inch HDTV with Netflix, standard cable"", ""Blender"", ""Bed linens"", ""Portable heater"", ""Extra pillows and blankets"", ""Coffee"", ""Room-darkening shades"", ""Free street parking"", ""Hot water kettle"", ""Lockbox"", ""Books and reading material""]",40.0,5.0,1125.0,5.0,5.0,1125.0,1125.0,5.0,1125.0,True,0.0,0.0,23.0,296.0,2024-08-26,8.0,3.0,0.0,2021-01-02,2024-02-24,5.0,5.0,5.0,4.75,5.0,4.75,4.88,0.0,1.0,1.0,0.0,0.0,0.18
46120857.0,https://www.airbnb.com/rooms/46120857,20240825194210.0,2024-08-26,city scrape,Villars spacious ⛷in&🥾 flat for 6-8: 400m to 🚠 ❄️🌞,4-room chalet apartment 100 m2 on the upper ground floor; 400m walk to telecabine or catch the free bus. Ski-in most of the season and right in the center of Villars.<br /><br />A sunny terrace with outdoor dining area and ‘buvette’ après ski close by. Kids can happily play and sledge in the big garden around the apartment.<br /><br />Ski pass is free for children under 6 years old. Great summer and winter activities for the whole family and friends alike.,https://a0.muscache.com/pictures/b5c9f41a-2ec0-48d3-8fa2-f4e1fbaa61fa.jpg,373776319.0,https://www.airbnb.com/users/show/373776319,Reka,2020-10-29,nan,within an hour,100.0,100.0,False,https://a0.muscache.com/im/pictures/user/30aed0f4-5f14-4a5e-93c0-623939ec92e1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/30aed0f4-5f14-4a5e-93c0-623939ec92e1.jpg?aki_policy=profile_x_medium,1.0,1.0,"['email', 'phone']",1.0,1.0,Ollon,Aigle,46.30074,7.05727,Entire rental unit,Entire home/apt,8.0,2.0,2 baths,3.0,6.0,"[""Fast wifi \u2013 109 Mbps"", ""Dedicated workspace"", ""Outdoor furniture"", ""Laundromat nearby"", ""Children\u2019s books and toys"", ""Coffee maker"", ""Paid dryer \u2013 In building"", ""Indoor fireplace: electric"", ""Essentials"", ""Dishes and silverware"", ""Hangers"", ""Freezer"", ""Iron"", ""Single level home"", ""Toaster"", ""Dishwasher"", ""Long term stays allowed"", ""Elevator"", ""Hot water kettle"", ""Hair dryer"", ""Electric stove"", ""Kitchen"", ""Microwave"", ""Hot water"", ""Cleaning products"", ""Wine glasses"", ""Cooking basics"", ""Host greets you"", ""Dining table"", ""Ski-in/ski-out \u2013 on a ski run"", ""Private entrance"", ""Outdoor dining area"", ""Children\u2019s dinnerware"", ""Garden view"", ""Board games"", ""Refrigerator"", ""Blender"", ""Free parking on premises"", ""Oven"", ""Heating"", ""Room-darkening shades"", ""TV with standard cable"", ""Free washer \u2013 In building"", ""Free street parking""]",300.0,4.0,1125.0,2.0,4.0,1125.0,1125.0,3.5,1125.0,True,29.0,59.0,89.0,299.0,2024-08-26,19.0,2.0,0.0,2021-01-03,2024-01-02,5.0,5.0,4.89,5.0,4.95,5.0,4.79,1.0,1.0,1.0,0.0,0.0,0.43
46376058.0,https://www.airbnb.com/rooms/46376058,20240825194210.0,2024-08-26,city scrape,Chalet du Rachy - Les Diablerets,"Amidst the ski and toboggan runs of Les Diablerets-Villars-Gryon-Glacier3000  in winter, and hiking trails in summer, the Chalet du Rachy enjoys splendid views of the mountains and valley. <br />This rustic chalet allows you to enjoy a pleasant and serene environment in a region conducive to walks and winter and summer sports. The cottage is easily accessible by car, train, or bus.<br />Accommodating 27 people, it is ideal for a group.",https://a0.muscache.com/pictures/miso/Hosting-46376058/original/fd47ced7-0cc0-4fb5-ba51-f0fe62327136.jpeg,37669393.0,https://www.airbnb.com/users/show/37669393,Ivanoé,2015-07-06,"Lausanne, Switzerland",within a day,100.0,43.0,False,https://a0.muscache.com/im/pictures/user/User-37669393/original/30373a42-d3dd-4d0f-b397-ec1535d96fe7.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-37669393/original/30373a42-d3dd-4d0f-b397-ec1535d96fe7.jpeg?aki_policy=profile_x_medium,1.0,1.0,"['email', 'phone']",1.0,1.0,Ormont-Dessus,Aigle,46.34778,7.14337,Entire chalet,Entire home/apt,16.0,2.5,2.5 baths,4.0,27.0,"[""Private backyard \u2013 Not fully fenced"", ""Dedicated workspace"", ""Outdoor furniture"", ""Wifi"", ""Laundromat nearby"", ""Clothing storage: closet"", ""Smoke alarm"", ""Dishes and silverware"", ""Mountain view"", ""Hangers"", ""Freezer"", ""BBQ grill"", ""Long term stays allowed"", ""Hair dryer"", ""Kitchen"", ""Hot water"", ""Wine glasses"", ""Pets allowed"", ""Cooking basics"", ""Host greets you"", ""Private patio or balcony"", ""Stainless steel gas stove"", ""Dining table"", ""Private entrance"", ""Outdoor dining area"", ""Free driveway parking on premises \u2013 7 spaces"", ""Cleaning available during stay"", ""Barbecue utensils"", ""Indoor fireplace"", ""Fire extinguisher"", ""Refrigerator"", ""Oven"", ""Extra pillows and blankets"", ""Heating"", ""Free street parking"", ""Hot water kettle"", ""Ski-in/Ski-out"", ""Coffee maker: pour-over coffee""]",675.0,1.0,1125.0,1.0,1.0,1125.0,1125.0,1.0,1125.0,True,18.0,41.0,69.0,272.0,2024-08-26,10.0,1.0,0.0,2020-12-20,2024-01-02,4.7,4.9,4.3,4.8,5.0,4.5,4.4,0.0,1.0,1.0,0.0,0.0,0.22
46477986.0,https://www.airbnb.com/rooms/46477986,20240825194210.0,2024-08-26,city scrape,Chalet familial dans les Alpes Vaudoises,"Superb chalet of 230 m2, completely renovated comprising living room of 90 m2, 6 bedrooms, 4 bathrooms, sauna.<br />Located less than 10 minutes from the slopes and shops.<br />Villars is 15 minutes away.",https://a0.muscache.com/pictures/b41b2e1b-6b3e-4ed8-998f-6e525b6d6682.jpg,15521023.0,https://www.airbnb.com/users/show/15521023,Justin,2014-05-14,nan,nan,100.0,74.5,False,https://a0.muscache.com/im/pictures/user/089bdcfe-49f2-4912-bbbb-71f1c998d73a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/089bdcfe-49f2-4912-bbbb-71f1c998d73a.jpg?aki_policy=profile_x_medium,1.0,4.0,"['email', 'phone']",1.0,1.0,Gryon,Aigle,46.27956,7.07234,Entire chalet,Entire home/apt,14.0,4.0,4 baths,6.0,11.0,"[""Iron"", ""Kitchen"", ""Free parking on premises"", ""Indoor fireplace"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Air conditioning"", ""Wifi"", ""Smoke alarm"", ""Heating"", ""Private entrance"", ""Washer"", ""TV"", ""Hot tub"", ""Dryer"", ""Essentials"", ""Hair dryer"", ""Hangers""]",750.0,7.0,14.0,7.0,7.0,14.0,14.0,7.0,14.0,True,30.0,60.0,90.0,90.0,2024-08-26,0.0,0.0,0.0,nan,nan,4.8925,4.9075,4.8075,4.995,4.915,4.91,4.66,1.0,1.0,1.0,0.0,0.0,0.43500000000000005
47067221.0,https://www.airbnb.com/rooms/47067221,20240825194210.0,2024-08-26,city scrape,Lux Heidi Chalet with Panoramic Views near Gstaad,Le Chalet du Ciel is a fully serviced south facing original Swiss Heidi Chalet with No Neighbors in the Swiss mountains just 14 miles from Gstaad.  With stunning Views of the surrounding Mountains and incredible panoramic terraces.  (Ideal Ski base or hideaway in the winter with walking or relaxing in the summer),https://a0.muscache.com/pictures/miso/Hosting-47067221/original/582d247f-3a16-4c4a-9637-6d6ac1b2e7ec.jpeg,120250860.0,https://www.airbnb.com/users/show/120250860,Altitude London Travel,2017-03-11,"London, United Kingdom",within an hour,100.0,100.0,True,https://a0.muscache.com/im/pictures/user/3bcbb14d-5966-4359-b4ea-4dcc180dce0e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3bcbb14d-5966-4359-b4ea-4dcc180dce0e.jpg?aki_policy=profile_x_medium,27.0,27.0,"['email', 'phone']",1.0,0.0,Château-d'Oex,Riviera-Pays-d'Enhaut,46.44082,7.13023,Entire chalet,Entire home/apt,12.0,3.0,3 baths,5.0,8.0,"[""Fast wifi \u2013 102 Mbps"", ""Dedicated workspace"", ""First aid kit"", ""Outdoor furniture"", ""Smoke alarm"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Backyard"", ""Essentials"", ""Mountain view"", ""Dishes and silverware"", ""Hangers"", ""Freezer"", ""Iron"", ""Self check-in"", ""BBQ grill"", ""Free dryer \u2013 In unit"", ""Hair dryer"", ""Kitchen"", ""Microwave"", ""Hot water"", ""Cleaning products"", ""Cooking basics"", ""Private patio or balcony"", ""Valley view"", ""Bathtub"", ""Outdoor dining area"", ""Indoor fireplace: wood-burning"", ""70 inch HDTV with Apple TV, Amazon Prime Video"", ""Crib"", ""Free parking on premises"", ""Free washer \u2013 In unit"", ""Bed linens"", ""Fire extinguisher"", ""Refrigerator"", ""Oven"", ""Heating"", ""Room-darkening shades"", ""Free street parking"", ""Lockbox"", ""Outdoor kitchen""]",5000.0,1.0,365.0,1.0,10.0,1125.0,1125.0,1.5,1125.0,True,0.0,0.0,0.0,268.0,2024-08-26,38.0,8.0,0.0,2021-02-07,2023-12-12,4.92,4.76,4.74,4.89,4.79,4.87,4.61,1.0,2.0,2.0,0.0,0.0,0.88
47089047.0,https://www.airbnb.com/rooms/47089047,20240825194210.0,2024-08-26,previous scrape,Beautiful mountain chalet just off the ski slopes,"Traditional wooden chalet on a corner plot, set amongst the trees with unobstructed views of surrounding mountains. Private parking with a garage. Comfortably sleeps eight in four bedrooms all with ensuite bathrooms. Large dining and living room area with log fire, opening onto a veranda. Well equipped and spacious kitchen with dining table. Laundry room with separate washer and dryer. 500m to the ski slope (skiable if good snow). 5 mins to Barboleuse (ski lift to Les Chaux), 10 mins to Villars.",https://a0.muscache.com/pictures/6ef34f41-9528-4781-a61e-e930cb6ff0ed.jpg,38804135.0,https://www.airbnb.com/users/show/38804135,John,2015-07-18,"Athens, Greece",within a few hours,100.0,100.0,False,https://a0.muscache.com/im/pictures/user/831a4653-833b-4bac-b15a-9170e7350147.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/831a4653-833b-4bac-b15a-9170e7350147.jpg?aki_policy=profile_x_medium,1.0,1.0,"['email', 'phone']",1.0,1.0,Gryon,Aigle,46.28737,7.08222,Entire chalet,Entire home/apt,8.0,1.5,4.5 baths,4.0,9.0,"[""Iron"", ""Kitchen"", ""Patio or balcony"", ""Indoor fireplace"", ""Free parking on premises"", ""Hot water"", ""Dedicated workspace"", ""Wifi"", ""Heating"", ""Essentials"", ""Backyard"", ""Washer"", ""TV"", ""Ski-in/Ski-out"", ""Dryer"", ""Mountain view"", ""Hair dryer"", ""Hangers""]",341.5,5.0,100.0,5.0,5.0,100.0,100.0,5.0,100.0,True,29.0,59.0,89.0,364.0,2024-08-26,8.0,2.0,0.0,2020-12-29,2024-02-17,5.0,5.0,5.0,5.0,5.0,4.88,4.88,0.0,1.0,1.0,0.0,0.0,0.18
47525065.0,https://www.airbnb.com/rooms/47525065,20240825194210.0,2024-08-26,city scrape,Appartement 2.5  calme entièrement équipé,nan,https://a0.muscache.com/pictures/69793dfc-93ef-4e13-8d25-108fbf46dce1.jpg,383576050.0,https://www.airbnb.com/users/show/383576050,Laurent,2021-01-08,"Leysin, Switzerland",within an hour,100.0,91.0,True,https://a0.muscache.com/im/pictures/user/175d088e-f6e9-4ed1-b4d6-a6e238a19c5e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/175d088e-f6e9-4ed1-b4d6-a6e238a19c5e.jpg?aki_policy=profile_x_medium,1.0,1.0,['phone'],1.0,1.0,Leysin,Aigle,46.33873,7.00833,Entire condo,Entire home/apt,4.0,1.0,1 bath,1.0,6.0,"[""Smoking allowed"", ""Outdoor furniture"", ""Wifi"", ""Mini fridge"", ""Essentials"", ""Mountain view"", ""Dishes and silverware"", ""Hangers"", ""Freezer"", ""Iron"", ""BBQ grill: electric"", ""Drying rack for clothing"", ""Toaster"", ""Self check-in"", ""Elevator"", ""Baking sheet"", ""Coffee maker: Nespresso"", ""Kitchen"", ""Microwave"", ""Hot water"", ""Cleaning products"", ""Crib - available upon request"", ""Wine glasses"", ""Cooking basics"", ""Pets allowed"", ""Private patio or balcony"", ""Valley view"", ""Dining table"", ""Ethernet connection"", ""Stove"", ""Cleaning available during stay"", ""Barbecue utensils"", ""Bed linens"", ""Refrigerator"", ""Free parking garage on premises"", ""Oven"", ""Extra pillows and blankets"", ""Heating"", ""Clothing storage: closet, wardrobe, and dresser"", ""Room-darkening shades"", ""Free street parking"", ""Hot water kettle"", ""TV"", ""Books and reading material"", ""Lockbox""]",48.0,5.0,14.0,5.0,5.0,14.0,14.0,5.0,14.0,True,11.0,38.0,68.0,148.0,2024-08-26,105.0,22.0,0.0,2021-01-20,2024-07-13,4.9,4.88,4.76,4.88,4.87,4.86,4.92,0.0,1.0,1.0,0.0,0.0,2.4
47937188.0,https://www.airbnb.com/rooms/47937188,20240825194210.0,2024-08-26,city scrape,Unique Chalet with stunning view in Les Diablerets,"Chalet Killarney will be your private refuge, perfectly situated in the stunning Alpine setting of Les Diablerets. <br /><br />The chalet is a single-family home with five bedrooms (up to 10 people), two full bathrooms, fully equipped kitchen.  Built in 1729 and purchased by our family in 1963, it has been modernized while maintaining the authentic alpine style.<br /><br />It  benefits from an ideal location: high enough for sweeping views and peaceful night but still walkable to downtown and the train station.",https://a0.muscache.com/pictures/899c99e1-379a-4237-8c0b-9fe0ef9c774a.jpg,7987245.0,https://www.airbnb.com/users/show/7987245,Betsy,2013-08-06,"Lafayette, CA",within a few hours,100.0,50.0,False,https://a0.muscache.com/im/users/7987245/profile_pic/1382453431/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/7987245/profile_pic/1382453431/original.jpg?aki_policy=profile_x_medium,1.0,1.0,"['email', 'phone']",1.0,1.0,Ormont-Dessus,Aigle,46.3535539,7.1566874,Entire chalet,Entire home/apt,10.0,2.5,2.5 baths,5.0,8.0,"[""Dedicated workspace"", ""Outdoor furniture"", ""Wifi"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Ping pong table"", ""Essentials"", ""Dryer"", ""Mountain view"", ""Hangers"", ""Dishes and silverware"", ""Free driveway parking on premises \u2013 2 spaces"", ""Freezer"", ""Iron"", ""Toaster"", ""Self check-in"", ""Dishwasher"", ""Long term stays allowed"", ""Baking sheet"", ""Washer"", ""Hair dryer"", ""Siemens oven"", ""Coffee maker: drip coffee maker, french press, pour-over coffee"", ""Kitchen"", ""Microwave"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Wine glasses"", ""Cleaning products"", ""Cooking basics"", ""Private patio or balcony"", ""Dining table"", ""Private entrance"", ""Outdoor dining area"", ""35 inch TV with Amazon Prime Video, Netflix, standard cable"", ""Cleaning available during stay"", ""Private BBQ grill: charcoal"", ""Board games"", ""Fire extinguisher"", ""Refrigerator"", ""Siemens induction stove"", ""Heating"", ""Free street parking"", ""Hot water kettle"", ""Standalone high chair - always at the listing"", ""Books and reading material"", ""Lockbox"", ""Climbing wall""]",425.0,7.0,90.0,1.0,7.0,90.0,90.0,7.0,90.0,True,8.0,38.0,68.0,186.0,2024-08-26,1.0,1.0,0.0,2023-09-30,2023-09-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.09
