id,name,host_name,host_since,host_acceptance_rate,host_is_superhost,price
18338242.0,"""Le Balcon du Mont-Pèlerin""",Gislaine,2017-04-21,100.0,True,120.0
18352959.0,"102 morges centre, chambre neuve",Maria,2017-04-20,100.0,False,159.0
18362723.0,Maison villageoise à la campagne,Sebastien,2016-12-22,93.5,False,114.0
18383837.0,Coin de paradis dans village vaudois,Marlene,2017-04-24,100.0,True,100.0
18419291.0,Chalet Mont Blanc,Dana Renee,2017-04-26,100.0,False,306.0
18429339.0,Modern 1 Bedroom + Roof Terrace #6,Léman,2017-04-03,79.0,False,101.5
18447006.0,Appartement de charme privé dans maison ancienne,Mireille,2017-04-25,67.0,False,110.0
18455449.0,Magnificent view of the lake and the mountains,Suzi,2017-04-28,100.0,False,290.0
18461026.0,"73.Moderne  app.2,5 famille la vue superbe",Suzi,2017-04-28,100.0,False,220.0
18462230.0,"Beautiful lakeview, 2 Bathrooms, balconys,modern,",Suzi,2017-04-28,100.0,False,450.0
18485855.0,chambre agréable au calme dans un chalet suisse,Corine,2017-04-30,100.0,True,85.0
18496814.0,Studio with nice view on Lake Geneva & the alps,Brigitte,2017-05-01,100.0,True,150.0
18499928.0,Apt. 3.5 rooms 67m2 + balcony 10 m2 / Villars,Sophie,2011-11-29,0.0,False,170.0
18517443.0,Studio cosy au cœur de la Vallée de Joux,Patrizia,2017-01-29,100.0,False,74.0
18520757.0,Chalet de 1754 rénové,Martin,2017-05-02,91.0,False,121.25
18524276.0,estudio à échallens,Échallens,2012-09-08,0.0,False,129.0
18535892.0,Route de Coinsin by Interhome,Nadia - Interhome Group,2017-04-28,96.0,False,345.0
18535928.0,Noisette by Interhome,Nadia - Interhome Group,2017-04-28,96.0,False,166.0
18535935.0,Haute-Rive by Interhome,Nadia - Interhome Group,2017-04-28,96.0,False,95.0
18535937.0,Montreux - Panorama by Interhome,Nadia - Interhome Group,2017-04-28,96.0,False,274.0
18584596.0,Charmant chalet familial avec vue exceptionnelle,Arnaud,2015-11-12,91.0,True,450.0
18626075.0,Maison d'hôtes - La Diligence - Lits 2+1,Laurence,2014-07-29,100.0,False,42.0
18629582.0,"Atypical 1 BDR, Lake View, Art Lover",Philippe,2015-10-09,82.0,False,200.0
18639499.0,Appartement cosy avec balcon et vue sur le lac,Lisa,2012-07-06,60.0,False,83.5
18641262.0,Apartment 3.5 Rooms (100m2) on the top floor.,Swiss,2017-05-04,82.0,False,127.5
18643967.0,Lovely appartment in Lausanne.,Swiss,2017-05-04,82.0,False,130.0
18644878.0,DOWN TOWN STUDIO WITH PANORAMIC LAKE VIEW,Swiss,2017-05-04,82.0,False,110.0
18660430.0,"Appartement idéal pour couple, centre de lausanne",Camille,2017-02-10,77.75,False,89.0
18680880.0,BEAUTIFUL APARTMENT WITH LAKE VIEW,Swiss,2017-05-04,82.0,False,120.0
18747141.0,"Chalet Balthazar 3 - Central Villars, Garden ★★★★★",David,2011-11-14,78.0,True,395.0
18762866.0,Super private Luxury Chalet with Hotel facilities,Moriya,2012-06-28,51.0,True,144.0
18763697.0,"Chambre 2 personnes, grande maison avec jardin",Emmanuel,2015-11-23,72.75,False,186.0
18772849.0,Cute studio with beautiful view in the city center,Léonie,2015-04-06,86.0,False,291.5
18778110.0,Lake view 180° Résidence Talleyrand,Philippe,2014-07-27,75.0,False,135.0
18782530.0,Appartement l'Eglantine,Pauline,2016-01-29,74.0,True,100.0
18804115.0,Cozy B&B private room with a parking include,Kelly,2012-05-25,100.0,False,120.0
18804391.0,Chambre 42 calme au coeur de Lausanne.,Michel,2017-05-18,96.0,True,66.0
18815904.0,Eysins-5mns from Nyon-nice room w/private bathroom,Myriam,2012-02-17,100.0,False,63.0
18822145.0,Room 1,Vicky,2017-05-19,74.5,False,171.0
18836460.0,Double bed room in a flat close to the centre,Alberto,2016-02-28,85.5,False,159.75
18852427.0,AMAZING FLAT WITH MOUNTAIN VIEW,Drenusha,2017-05-21,71.0,False,171.0
18855455.0,"Amazing view, balcony, spacious, modern studio",Suzi,2017-04-28,100.0,False,125.0
18901697.0,"Mezzanine dans une chambre, accès partout",Sandrine,2014-04-02,100.0,False,63.0
18932122.0,Duplex con magnificas vistas al lago !,Angels,2017-05-24,100.0,False,190.0
18941605.0,"GREEN TENT1 , Auberge Social, Commugny, CH",Adrian,2012-06-16,100.0,False,22.0
18965375.0,Grand Chalet de standing Pleine vue Glacier,Danielle,2017-05-28,80.0,False,366.0
18985851.0,Appartement bohème pour le Montreux jazz festival,Anne,2015-06-28,84.0,False,128.75
18993743.0,Un séjour plein de charme aux Posses!,Marine,2013-05-22,100.0,False,137.0
19030421.0,"Chambre privée, Lausanne, Métro EPFL",Achille,2016-08-19,86.25,False,138.75
19033105.0,1 à 2 chambre(s) disponible(s) secteur Blécherette,Mel,2012-11-30,62.5,False,82.25
19038137.0,"Comfortable 100mt from Lake Geneva, ok tele-work",Paola,2015-03-17,100.0,True,192.0
19041272.0,Chambre à 5 minutes du centre-ville,Mayeul,2017-06-01,90.5,False,164.5
19047106.0,Chalet Mirabelle,Susanne,2017-06-01,89.0,False,130.0
19067785.0,Chez Nelly,Nelly,2017-06-02,100.0,True,100.0
19079419.0,Bel appartement avec vue sur le Lac,Domenico,2013-11-14,71.0,False,274.75
19105010.0,Grande chambre privée dans villa,Sylvia,2014-08-29,95.0,True,70.0
19113734.0,good appartement close to city center.,Hamid,2017-04-30,97.0,False,227.5
19115147.0,Amazing house close to nature and town,Joëlle,2015-06-25,84.0,False,141.0
19118999.0,"1800, Central",Gabriela,2016-11-13,94.0,False,272.75
19135028.0,"101 morges centre, chambre proche unil",Maria,2017-04-20,87.5,False,177.5
19138987.0,Appartement l'Arcobaleno,Alain,2017-06-06,93.0,True,62.0
19146974.0,Belle chambre lumineuse avec balcon et jardin,Alice,2017-06-07,45.75,False,544.0
19167694.0,Vuedevine,Lucy,2016-06-16,61.25,False,357.5
19189091.0,"Chalet Les Coquelicots, Les Diablerets",Tom,2017-04-23,50.0,False,380.0
19195679.0,Le Joli 86,Sandrine Valérie,2017-05-15,31.0,False,62.0
19215355.0,Brand-new apartment with a gorgeous view,Sabine,2016-02-14,93.5,False,319.75
19217566.0,Appartement with view Lac,Fay,2017-06-11,86.0,False,121.5
19218527.0,Chalet au bord du lac Neuchâtel,Paloma,2017-06-11,75.0,False,125.0
19224796.0,Spacious double room in Lausanne,Aurélia,2015-03-26,89.25,False,445.0
19226728.0,"Independent studio, huge view",Franziska,2013-12-02,86.0,True,100.0
19230684.0,A 15 minutes de Lausanne et du Lavaux....,Bernard & Franziska,2016-10-23,99.0,True,116.0
19231821.0,Lausanne garden home,Jan,2017-06-12,69.0,True,29.0
19244258.0,Nice flat in Nyon (old city)! Lake & mountains!,Fabrice,2016-03-31,73.75,False,66.0
19254067.0,joli appartement prive avec vu sur lac,Rafael,2016-02-23,83.5,False,159.75
19258605.0,Au Chalet,Laure,2017-06-13,100.0,False,125.0
19276871.0,Appartement à Vevey terrasse et vue exceptionnelle,Xavier,2014-03-29,33.0,False,239.0
19281254.0,Annonce suspendue,Younes,2017-06-14,81.5,False,87.0
19281560.0,"Appartement au coeur de Lausanne, cadre verdoyant",Younes,2017-06-14,81.5,False,87.0
19299054.0,"Appartement 2,5 pièces à Lausanne sud",Pascal,2014-12-27,94.75,False,108.75
19331738.0,Studio lausanne Leman,Vincent,2016-06-11,59.75,False,256.25
19335286.0,"Charming room, Lake view, Ideal location",Debbie Et Nicolas,2017-06-17,82.0,False,69.0
19342677.0,Awesome 1-2 people room in apartment in center,Maxime,2015-06-09,80.75,False,139.75
19362498.0,Lake View Lodge - vue spectaculaire sur le lac,Gisèle,2016-09-05,93.25,False,160.0
19370332.0,Havre de paix,Chloé,2012-06-04,100.0,False,127.5
19375508.0,Superbe appart-hôtel à Villars-sur-Ollon avec vue!,Chloé,2012-08-07,77.75,False,144.0
19376789.0,Maison traditionnelle suisse idéalement située,Carole,2017-06-19,50.0,False,289.0
19410928.0,Ravissant appartement vue lac à La Croix/Lutry,Caroline,2015-07-28,85.0,False,103.75
19416824.0,Chambre calme avec vue sur le jardin,Marjolaine,2015-08-04,89.25,False,103.0
19419153.0,"Ferme les Salles, chambre d'hôte en milieu rural",Laurence,2017-06-21,100.0,False,90.0
19419396.0,"104 morges, chambre neuve dans le centre",Maria,2017-04-20,87.5,False,181.25
19422826.0,Appartement idyllique - Festival de Jazz,Virginia,2016-07-28,92.0,False,185.25
19427926.0,Private Single/Double Room with Lake View,Jeanette,2016-04-03,73.75,False,66.0
19431443.0,Chalet Dijla,Alan,2017-01-06,100.0,False,150.0
19431944.0,Stylish apartment close to Metro St. / EPFL / UNIL,Allan,2015-04-22,96.75,False,294.75
19441463.0,Stylish apartment close to Metro St. / EPFL / UNIL,Allan,2015-04-22,96.75,False,294.75
19450674.0,Independent room close to lake of Geneva,Robert,2016-03-20,100.0,True,39.0
19455032.0,Logement 1 pièce à Montchoisi,Jeremy,2015-02-10,94.75,False,119.25
19493346.0,Chalet de vacances Familiale,Amandine,2017-06-25,96.0,False,550.0
19497135.0,Beautiful new apartment (2 bedrooms) in Vevey,Pedro,2016-02-05,68.5,False,314.0
19537233.0,Chambre calme et lumineuse,Cristina,2014-04-01,75.25,False,139.75
19569412.0,Room with parking space +electric charging station,Maggie,2017-06-28,63.0,False,60.0
19601927.0,Montreux Studio bedist,Alfred,2017-06-07,30.0,False,200.0
19613476.0,Enjoy montreux b&b,Claudia,2017-02-15,96.0,False,93.0
19620099.0,Magnifique roof top avec vue lac/montagnes,Marine,2011-11-24,80.0,False,91.0
19634432.0,Contemporary chalet with a stunning view,Sandra,2012-05-14,100.0,False,305.0
19643814.0,Modern apartment on the lake shore in Montreux,Stanislav,2014-04-07,82.75,False,139.75
19646633.0,10min gare Lausanne/Parking free,Pascal,2017-07-03,100.0,True,141.0
19649020.0,8 large room Villa Lavigie montreux super deluxe,Alfred,2017-06-07,30.0,False,1600.0
19667510.0,Studio chic et sympathique!,Christelle,2017-06-07,45.75,False,544.0
19679698.0,Le Ryu : beautiful apartment with Balcony,Heinz And Maria,2017-07-04,81.0,False,210.0
19681072.0,"Studio meublé, résidence sur le campus de l'EPFL",Vincent,2016-01-28,68.5,False,251.5
19691694.0,Jolie petit appartement lumineux avec balcon,Vaniya,2017-07-05,81.0,False,210.0
19692023.0,"Exceptionnel: OUCHY, 80m2 et terrasse (4 pers)",Marie,2017-06-30,80.5,False,210.0
19706243.0,MONTREUX  three room with bath tub/ shower,Alfred,2017-06-07,30.0,False,314.0
19706410.0,Superbe attique au centre de Vevey,Henry,2015-08-24,88.0,False,403.5
19709075.0,Appartement vieille ville,Benoît,2014-08-28,92.5,False,95.5
19714017.0,Belle salle boisée dans les combles de la maison,Monique,2017-07-06,82.0,False,110.0
19727400.0,Beautiful Top Floor Apartment with Lake View,Swiss,2017-05-04,82.0,False,110.0
19741753.0,Belle chambre/sdb indépendante/accès privé/parking,Eli,2015-10-13,100.0,False,35.0
19741876.0,"Spacious room at Montchoisi, near train station",Juan,2016-06-26,85.75,False,372.5
19746116.0,A proximité de Genève,Beniamino,2017-07-08,82.0,False,110.0
19757252.0,Petit séjour à Lausanne ? bienvenue chez moi,Estelle,2015-04-18,96.75,False,294.75
19757680.0,"Lovely Central Apartment, one bedroom.",Jagoda,2017-07-09,82.0,False,110.0
19763902.0,"Modern studio by the lake in Montreux, near Vevey",Lucien,2017-07-09,82.0,False,89.0
19765983.0,Cosy flat with lake view,Julie,2013-04-05,100.0,False,141.25
19777771.0,Appartement 60 m2 proche centre ville,Takis,2016-01-12,68.5,False,92.75
19807561.0,Joli studio sur Bussigny avec vue,Marie,2016-02-10,93.5,False,314.0
19807823.0,A comfortable studio for a stay during the Paleo,Caixa,2015-05-20,93.25,False,136.5
19832972.0,Cosy flat near Lausanne St Francois,Romeer,2016-09-08,93.25,False,186.75
19836075.0,Cozy apartment with big garden,Marius,2014-12-02,65.5,False,126.25
19868054.0,Bedroom in Boveresses Lausanne,Ian,2016-02-02,68.5,False,251.5
19884526.0,Appartement Résidence Panorama,Irina,2017-07-16,100.0,False,150.0
19885402.0,Gorgeous flat on the lake with a big Veranda,Ine,2015-11-21,72.75,False,211.0
19887479.0,"Comfy Lausanne, stunning sunset across the lake",Christopher,2014-07-08,72.0,False,193.75
19896962.0,"Lake View - Appt Central 2 Bedroom, 1 Bath",Roman,2017-06-12,100.0,False,207.0
19940650.0,Appartement sympa juste à côté de la gare !,Simon,2017-07-14,75.5,False,193.0
19943417.0,Jolie chambre à 2 minutes de la gare,Thomas,2014-07-11,100.0,True,193.75
19945484.0,Appartement in the center of Lausanne (Bessière),Vishal,2017-01-20,100.0,False,146.5
19972814.0,Tremendous 2-bed near Lausanne - 100m from lake,Annabel,2014-06-23,69.0,True,170.0
19979556.0,Beautiful and Cosy Apartment in Lausanne,Pierre & Bua,2017-05-13,75.25,False,121.0
19992313.0,CHAMBRE SALAMANDRE,Frédéric,2013-02-25,100.0,True,58.0
20006134.0,Your Homestay for Lausanne with great view on lake,Antony,2012-01-08,95.0,False,213.5
20018772.0,Chalet FP,Fernando,2016-03-07,100.0,False,300.0
20022109.0,Appartement à 5min de la gare avec un habitant,Jennifer,2015-09-22,86.0,False,80.75
20022865.0,"Beautiful country home, 15 mins from Lausanne.",Kiran,2017-07-24,67.0,False,150.0
20040724.0,Vintage studio in the historic heart of Lausanne,Emmanuel,2016-04-02,73.75,False,66.0
20041171.0,Stylish apartment close to Metro St. / EPFL / UNIL,Allan,2015-04-22,96.75,False,294.75
20050924.0,"Studio idéalement situé plein sud, 5' de la gare",Patrick,2017-07-10,65.0,False,110.0
20064832.0,Chambre dans un bel appartement avec vue,Anna,2014-05-20,84.0,False,194.5
20067129.0,Chambre à côté du lac et près de EPFL et l'UNIL,Suzi,2017-04-05,62.0,False,94.75
20106142.0,Chambre modulable,Loic,2016-02-01,68.5,False,251.5
20119416.0,"Old Chalet ""Ma Bagatelle""",François,2017-07-28,0.0,False,159.0
20129776.0,"Last minute: old town, 10 minutes from the lake",Adrien,2017-07-29,62.75,False,288.25
20130405.0,Appartement entier avec 2 chambres à Lausanne,Frédéric,2016-12-06,93.75,False,141.25
20150149.0,Bel appartement mansardé,Sylvain,2016-01-06,75.0,False,117.75
20152134.0,Nice studio,Dmitry,2013-07-15,93.25,False,208.75
20154722.0,"Plein sud, vue imprenable.",Gringer,2015-03-01,87.5,False,343.75
20159014.0,Furnished room in shared apartment,Marco,2015-07-04,84.0,False,107.75
20160100.0,Chambre,Annick,2016-01-12,0.0,False,92.75
20167079.0,Magnifique chambre avec grand lit !,Alice,2017-06-07,47.5,False,580.25
20181947.0,"Bel appartement 3 pièces, centre Lausanne.",Tomas,2016-04-07,91.0,False,78.5
20185094.0,Jolie chambre à 10min de Lausanne,Sheryl,2017-08-01,92.0,False,346.25
20200160.0,Cozy room in Lausanne,Bartosz,2017-04-09,71.75,False,153.75
20205697.0,Superbe appartement en plein centre de Lausanne,Antonin,2015-08-15,91.5,False,391.0
20241221.0,Cosy chalet with breathtaking view in Villars!,Steffen,2017-05-24,92.0,False,246.0
20242438.0,"New - Quiet, Bright & Spacious 2BR Apt",Marc,2012-09-10,90.0,False,91.75
20265416.0,Magnifique chambre très calme au centre-ville,Raphaël,2011-07-16,82.25,False,280.0
20283226.0,"Mountains, rivers, caring hosts and great fun",Brendan,2016-04-14,100.0,False,65.0
20289838.0,Private room near center of Lausanne,Mark,2016-07-09,99.5,False,322.5
20303334.0,Appart 2 rooms terrasse jardin,Nicolas,2015-12-19,75.0,False,117.75
20322526.0,Big double room in Lausanne,Aurélia,2015-03-26,96.75,False,294.75
20325409.0,"Villars sur Ollon lots of sun, best views & hikes!",Monica,2016-07-09,100.0,False,185.0
20347161.0,Wonderfull app / beautiful view/excellent location,Dolores,2014-12-23,65.5,False,202.5
20378745.0,chambre ac sdb et wc  privé à 5min de hypercentre,Thomas,2016-03-29,52.0,False,60.0
20381842.0,"Grd app.Au centre et calme, balcon  vue sur lac",Thomas,2016-03-29,52.0,False,100.0
20397329.0,Nid Cosy près de l'EPFL et UNIL. Long stay,Maria,2015-02-14,96.5,False,350.0
20451548.0,Chambre privée centre ville 1 ou 2 voyageur(s),Christophe,2017-08-14,92.75,False,321.25
20464293.0,Joli studio avec vue sur le lac léman,Sylvie,2017-08-15,98.0,True,105.0
20490582.0,nices double rooms in Vallée de Joux,Karin,2016-06-01,0.0,False,100.0
20547952.0,Splendide appartement - Chambre à louer,Nicolas,2015-12-19,75.0,False,117.75
20549085.0,Chalet 4.5 Pieces with swimming pool and hammam,Lpm,2017-08-03,92.0,False,541.0
20549810.0,Peaceful chalet with breathtaking view (Montreux),Liat,2010-10-27,71.0,False,329.0
20601251.0,GRAND VOLUME VALLORBE :),Thibaut,2015-06-02,93.25,False,117.5
20612917.0,"Lovely apartment (2,5 rooms) right by the slopes",Lpm,2017-08-03,92.0,False,156.0
20612920.0,Well thought out apartment 2.5 pieces in the building of Coop Supermarket - 000021,Lpm,2017-08-03,92.0,False,227.25
20612923.0,Apartment with 2 bedrooms (5 beds) in Les Dents,Lpm,2017-08-03,92.0,False,203.0
20612933.0,"Apartment 2,5 pieces with refursbished kitchen i",Lpm,2017-08-03,92.0,False,156.0
20613701.0,"Lovely apartment (4,5 rooms) in a residence with",Lpm,2017-08-03,92.0,False,207.0
20613702.0,"Superb and delightful luxurious apartment (4,5 r",Lpm,2017-08-03,92.0,False,303.0
20613704.0,"Pleasurable apartment (3,5 rooms) right by the s",Lpm,2017-08-03,92.0,False,170.0
20613712.0,"Pleasant apartment (2,5 rooms) at the first floo",Lpm,2017-08-03,92.0,False,154.0
20613715.0,"Bel appartement à la Résidence Roc d'Orsay, Leys",Lpm,2017-08-03,92.0,False,201.0
20613716.0,Apartment 4.5 rooms right by the slopes for begi,Lpm,2017-08-03,92.0,False,245.0
20613721.0,Superb luxurious apartment (3 bedrooms) with bre,Lpm,2017-08-03,92.0,False,296.0
20627842.0,2 bedrooms Metro Ours,Marie,2012-06-13,73.0,False,123.0
20630056.0,Au calme à Lausanne,Laurent,2017-08-19,84.25,False,205.25
20633625.0,Belvoir Chalet Les Diablerets,Emma,2017-08-24,89.0,False,336.0
20653342.0,appartement 2.5 p 50m2 à la montagne.,Karine,2015-10-03,100.0,False,90.0
20653423.0,Private studio (25 m2) near Montelly metro station,Lin,2016-07-01,85.75,False,372.5
20685988.0,"Lausanne - Chambre meublée, sdb privée &vue jardin",Danièle,2012-07-13,56.0,True,60.0
20688833.0,Chalet au coeur des montagnes Suisse,Dejan,2013-07-16,87.0,False,198.5
20702957.0,Charming 2-bed apartment in Morges. 100m from lake,Annabel,2014-06-23,69.0,True,170.0
20708592.0,Charmant appartement avec vue imprenable!,Sara,2017-08-29,81.25,False,209.0
20737252.0,Lausanne - Chambre avec terrasse & sdb privée,Danièle,2012-07-13,56.0,True,60.0
20754382.0,"Appartement de 50m2 , proche du musée Olympique",Kim-Liên,2017-09-01,81.25,False,209.0
20755604.0,"Villa Hortensia, Panorama view, Leysin",Emanuel,2015-04-25,100.0,False,175.0
20789511.0,Changez d'air et offrez vous un bain de forêt,Catherine,2015-09-17,86.0,True,133.0
20795533.0,"New - Quiet, Bright & Spacious Room in a great Apt",Marc,2012-09-10,90.0,False,67.0
20812315.0,L'appartement Vert,Karolyne,2017-09-05,50.0,False,100.0
20840672.0,Bijou am Murtensee,Michael,2016-09-17,75.0,True,108.25
20861667.0,Feelgood appartement indépendant et calme,Christine,2015-10-22,85.25,False,125.0
20879049.0,Classical villa with beautiful grounds,Yogini,2013-10-01,73.0,False,450.0
20882586.0,"Modern apartment  easy commute, Geneva & Nyon 75m2",France,2015-07-27,100.0,False,100.0
20884517.0,Magnifique studio lumineux à deux pas des pistes,Alessandra,2017-09-10,86.0,False,120.0
20885191.0,"Bed & Arts :  ""L'Atelier des Rêves""",Nathalie,2017-09-10,100.0,False,85.0
20891571.0,Addres Rionzi 37 1052 m’ont sur Lausanne,Asnake,2015-08-30,99.0,False,388.5
20893276.0,Cozy room in cool apartment in Lausanne downtown,Stella,2015-10-05,58.0,False,65.0
20894561.0,Chambre à louer à Bellerive dans le Vully,Frédérick,2017-02-23,76.75,False,30.0
20907798.0,Fullness,Melinda,2017-09-12,100.0,False,55.0
20916096.0,Appartement de 1pièce 1/2 à 10 minutes de Lausanne,Alain,2015-05-01,87.0,True,99.0
20924166.0,Logement à 10min du centre ville Lausanne,Sam,2017-04-12,11.0,False,64.0
20924882.0,2 Rooms Appartment 10 min walk from the Lake,Alexandre,2017-05-11,75.25,False,121.0
20927238.0,2 pièces au centre de Lausanne avec vue et balcon,Anaïs,2016-11-15,90.5,False,308.25
20978124.0,Cozy and central apartment - Stylish design,Marc,2013-10-29,82.0,False,188.75
20985745.0,Duplex on the Lake,Hans-Jürg,2014-06-11,100.0,True,300.0
20987048.0,Nice Studio,Naseem,2017-09-18,96.5,False,118.75
21018679.0,Cosy & Charming apartment in central Lausanne,Nabil,2012-02-29,78.0,False,125.5
21034736.0,"Appartement à 5mn de la gare, Vue sur le lac!",Dimitra,2015-12-15,75.0,False,142.75
21037032.0,1 pièce studio terrasse 100m des télécabines,Stephanie,2016-05-01,100.0,True,82.0
21041357.0,"Private floor in house with garden, centre of town",Clelia,2014-08-04,100.0,True,127.5
21050584.0,Le Clapotis - sur les rives du lac de Joux,Line,2017-09-22,96.5,False,200.0
21063926.0,"Bright, Modern room in Central Lausanne",Gavin,2014-08-08,87.5,False,115.0
21069134.0,Magnifique appartement neuf à deux pas de la gare,Dorothée,2015-02-04,96.5,False,356.25
21100647.0,Appartement entier au centre de Lausanne!,Emilie,2014-05-13,91.75,False,177.0
21224071.0,Grand studio proche du lac,Martine,2017-10-05,75.0,True,97.0
21231196.0,"Chambre ""C"" dans village près de Morges",Maggie,2017-06-28,63.0,False,54.0
21234401.0,Cozy Rooftop Apartment Lausanne City Center.,Ewa,2015-09-15,88.25,False,388.5
21241878.0,Appartement de 3.5 pièces avec vue panoramique,Tristan,2017-08-29,100.0,False,280.0
21242122.0,Le paradis sur la riviera,Alla Et Anthony,2016-01-11,100.0,False,177.0
21257866.0,Villars - Alpine serenity,Damien,2016-10-09,95.25,False,267.0
21259178.0,Cosy Room in a shared apartment,Sarah,2014-07-14,50.0,False,184.75
21315818.0,"Lake View - 1 Bedroom, 1 Bath",Roman,2017-06-12,100.0,False,149.0
21321288.0,Belle chambre dans maison ancienne,Famille,2017-09-13,100.0,True,100.0
21332291.0,Chambre accès jardin calme près du lac et ville,Antoine & Kera,2015-01-21,88.75,False,343.25
21360863.0,"Best location in Montreux, lake view apartment",Natalia,2017-10-15,83.5,False,142.25
21361980.0,Cozy and charming apartment  of Lausanne,Алла,2012-05-14,75.5,False,66.0
21367593.0,"120 m2 flat, jacuzzi, 15 mnYverdon, 25 mnNeuchâtel",Christian,2012-11-17,100.0,False,180.0
21378906.0,Cosy Room in central Lausanne only for women,Wenyan,2017-10-16,83.5,False,142.25
21387686.0,Lovely flat wonderful vue on the cathedral and lac,Chloé,2014-05-10,91.75,False,258.25
21389054.0,Excellent modern apartment in Strict Center,Łukasz,2016-03-30,73.75,False,72.0
21396533.0,Appartement chaleureux,Zami,2015-09-08,67.0,False,182.0
21418992.0,"Amazing flat with WiFi, parking & Terrace in Forel",Paola,2015-10-06,100.0,False,145.0
21442421.0,"Au bord du lac ,région du Lavaux",Christine,2017-10-21,59.0,True,122.0
21500633.0,chambre privée avec entrée indépendante,Dennis,2017-10-25,78.5,False,185.5
21503531.0,"Appartement traversant, central, quartier calme",Guénola,2013-12-09,82.0,False,188.75
21515622.0,"A convenient room, good value for money.",Eliza,2015-12-26,100.0,False,44.0
21536415.0,"La Petite Grange "" Calme, Nature,Charme""",Rosa,2017-10-28,100.0,False,200.0
21555088.0,*even CLEANER than hotel* 20min to Geneva-Nyon,Pinar,2015-06-13,96.75,False,117.5
21555604.0,Truly Amazing Geneva lake and Alps Mountain view,Ijeoma,2016-04-14,100.0,True,89.0
21560638.0,Luxury duplex entirely renovated for 9 people,Laurence,2015-10-10,83.0,False,200.0
21564686.0,Montreux lago di Geneva per Gruppi e big family,Paola,2015-03-17,100.0,True,713.0
21620289.0,Excellent Studio à 5 minutes du centre,Davide,2017-11-03,78.5,False,185.5
21637828.0,Grande et belle chambre lumineuse,Daniela,2016-01-03,75.0,False,142.75
21638290.0,Cosy authentic mountain chalet Sauna views garden,Carol,2012-02-26,100.0,False,77.0
21661301.0,Cosy stay close to Renens gare and EPFL,Ana,2014-09-11,75.0,False,116.25
21663746.0,"""Le Loft"" du centre, Montreux",Laurent,2017-05-31,80.5,False,229.0
21678661.0,Appartement 2.5 pièces à 5 minutes de la gare,Raphaël,2017-02-16,82.0,False,108.25
21688918.0,Côté Village - Aux Trois Soleils à Chexbres,Céline,2014-10-22,100.0,True,140.0
21703661.0,Chalet écologique avec vue panoramique,Dominique,2017-11-09,80.0,False,120.0
21712247.0,6BD Famous Luxury Design Awarded Villa,Julian,2015-09-09,100.0,False,402.25
21720368.0,Spacious Chalet for families or business trips,Béatrice,2015-02-18,98.25,False,400.0
21735526.0,Chalet Alps Villars-Gryon-les Diablerets,Peter,2017-11-11,75.0,True,300.0
21794343.0,Double Room in a Loft /w garden  @Renens(Lausanne),Hortense,2013-02-15,97.0,False,116.25
21795086.0,Les Diablerets - Appartement de 4.5 pièces à louer,Jean-Christophe,2017-10-04,100.0,False,150.0
21797328.0,Charming loft,La CliniQ.,2014-06-11,91.75,False,177.0
21800024.0,Nice room at 10 min by foot from the city center!,Aurélien,2015-01-25,88.75,False,343.25
21821367.0,Apartment in Montreux  with garage,Александра,2017-11-17,0.0,False,105.0
21822730.0,"Superbe appartement 4,5 pièces centre de Lausanne",Marc-Olivier,2014-09-29,0.0,False,120.0
21825226.0,Maison design dans un lieu paradisiaque,Eliott,2017-11-17,63.75,False,181.25
21843575.0,"Montreux, between lake and castle",Enrico & Catherine,2017-08-08,94.0,True,56.0
21860092.0,Beautiful Studio Lake View and Castle ⭐,Roman,2017-06-12,100.0,False,121.0
21936129.0,NEW 3BD Luxury Villa on the Geneva Lake / Montreux,Julian,2015-09-09,100.0,False,1149.0
21960906.0,cosy apartment near the city center,Roberta,2015-06-15,96.75,False,117.5
21965436.0,Superbe Studio à 2 pas du centre,Gabriel,2017-01-03,83.25,False,212.5
21989137.0,Appartement lumineux a 2 pas de la gare.,Nessia,2017-11-29,68.75,False,147.75
21995297.0,"Appartement indépendant dans villa, Lausanne",Jacqueline Et Yves,2014-09-03,100.0,False,135.0
22022647.0,"""Les Échalas, suisse"". Appartement indépendant",Frédéric & Mina,2014-05-09,98.0,False,138.0
22074344.0,Très bel appartement cosy,Sarah,2016-06-28,85.75,False,372.5
22154805.0,Pully Townhouse,Nuria,2017-03-20,100.0,False,325.0
22156096.0,Appartement agréable et propre,Dany,2017-12-03,70.75,False,165.25
22184324.0,Chambre d'Or avec vue sur le lac,Chloé,2013-09-10,60.5,False,188.75
22188642.0,Studio agréable et lumineux,Odile,2017-12-10,100.0,False,66.0
22198428.0,Montreux Colondalles (apartment),Carlo,2017-12-11,94.0,False,110.25
22207477.0,2 room appartement in the countryside,Hervé,2017-12-11,100.0,True,110.25
22207550.0,Charment Appartement Moderne Vufflens-la-Ville,Assia Sarah,2016-01-19,72.0,False,136.5
22223129.0,Beau 2 pièces au coeur de Lausanne,Sf,2016-02-16,100.0,True,182.5
22228484.0,Appartement de 2.5 pièces a Ste-Croix,Vyatcheslav,2017-12-09,94.0,False,110.25
22262990.0,"Charming 3.5-room, central, bright & sunny",Diane-Isis,2016-03-08,60.0,False,200.0
22314633.0,Les Grangettes by Interhome,Nadia - Interhome Group,2017-04-28,96.0,False,145.0
